Time_ms;Coronal;Sagital;Transversal;1;2
36496;-1.7598078850777412;-0.01650528838436675;0.5335958842553281;#DCM=0.29,0.37,-0.88,-0.05,0.93,0.37,0.95,-0.07,0.29,339372;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,276785;
36516;-1.2322605212027404;0.04424038977737077;0.7637956476159647;#DCM=0.29,0.37,-0.88,-0.05,0.93,0.37,0.96,-0.06,0.29,339412;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,276785;
36536;-1.2322605212027404;0.04424038977737077;0.7637956476159647;#DCM=0.29,0.37,-0.88,-0.05,0.93,0.37,0.96,-0.06,0.29,339412;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,276826;
36557;-1.2322605212027404;0.04424038977737077;0.7637956476159647;#DCM=0.29,0.37,-0.88,-0.05,0.93,0.37,0.96,-0.06,0.29,339412;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,276867;
36567;-1.2322605212027404;0.04424038977737077;0.7637956476159647;#DCM=0.29,0.37,-0.88,-0.05,0.93,0.37,0.96,-0.06,0.29,339433;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,276867;
36588;-1.2322605212027404;0.04424038977737077;0.7637956476159647;#DCM=0.29,0.37,-0.88,-0.05,0.93,0.37,0.96,-0.06,0.29,339433;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,276908;
36608;-1.2322605212027404;0.04424038977737077;0.7637956476159647;#DCM=0.29,0.37,-0.88,-0.05,0.93,0.37,0.96,-0.06,0.29,339433;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,276948;
36628;-1.2322605212027404;-0.01650528838436675;0.7637956476159647;#DCM=0.29,0.37,-0.88,-0.05,0.93,0.37,0.95,-0.06,0.29,339474;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,276948;
36649;-1.2322605212027404;0.04424038977737077;0.7637956476159647;#DCM=0.29,0.37,-0.88,-0.05,0.93,0.37,0.96,-0.06,0.29,339515;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,276948;
36669;-1.2322605212027404;-0.02925641403053682;0.7637956476159647;#DCM=0.29,0.37,-0.88,-0.05,0.93,0.38,0.96,-0.06,0.29,339556;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,276948;
36690;-1.7598078850777412;-0.02925641403053682;0.5335958842553281;#DCM=0.29,0.37,-0.88,-0.05,0.93,0.38,0.96,-0.07,0.29,339597;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,276948;
36700;-1.7598078850777412;-0.02925641403053682;0.5335958842553281;#DCM=0.29,0.37,-0.88,-0.05,0.93,0.38,0.96,-0.07,0.29,339597;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,276969;
36721;-1.7598078850777412;-0.02925641403053682;0.5335958842553281;#DCM=0.29,0.37,-0.88,-0.05,0.93,0.38,0.96,-0.07,0.29,339597;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,277010;
36741;-1.7598078850777412;-0.02925641403053682;0.5335958842553281;#DCM=0.29,0.37,-0.88,-0.05,0.93,0.38,0.96,-0.07,0.29,339597;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,277051;
36762;-1.7598078850777412;0.04424038977737077;0.5335958842553281;#DCM=0.29,0.37,-0.88,-0.05,0.93,0.37,0.96,-0.07,0.29,339638;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,277051;
36782;-1.7598078850777412;0.04424038977737077;0.5335958842553281;#DCM=0.29,0.37,-0.88,-0.05,0.93,0.37,0.96,-0.07,0.29,339679;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,277051;
36803;-1.2322605212027404;0.04424038977737077;0.7637956476159647;#DCM=0.29,0.37,-0.88,-0.05,0.93,0.37,0.96,-0.06,0.29,339720;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,277051;
36823;-1.7598078850777412;-0.01650528838436675;0.5335958842553281;#DCM=0.29,0.37,-0.88,-0.05,0.93,0.37,0.95,-0.07,0.29,339761;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,277051;
36844;-1.7598078850777412;-0.01650528838436675;0.5335958842553281;#DCM=0.29,0.37,-0.88,-0.05,0.93,0.37,0.95,-0.07,0.29,339761;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,277092;
36864;-1.7598078850777412;-0.01650528838436675;0.5335958842553281;#DCM=0.29,0.37,-0.88,-0.05,0.93,0.37,0.95,-0.07,0.29,339761;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,277133;
36885;-1.7598078850777412;-0.01650528838436675;0.5335958842553281;#DCM=0.29,0.37,-0.88,-0.05,0.93,0.37,0.95,-0.07,0.29,339761;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,277174;
36905;-1.7598078850777412;0.008719737975709385;0.5335958842553281;#DCM=0.30,0.37,-0.88,-0.05,0.93,0.37,0.95,-0.07,0.29,339802;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,277174;
36926;-1.7598078850777412;-0.01650528838436675;0.5335958842553281;#DCM=0.29,0.37,-0.88,-0.05,0.93,0.37,0.95,-0.07,0.29,339843;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,277174;
36946;-1.2322605212027404;0.04424038977737077;0.7637956476159647;#DCM=0.29,0.37,-0.88,-0.05,0.93,0.37,0.96,-0.06,0.29,339884;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,277174;
36967;-1.2322605212027404;0.04424038977737077;0.7637956476159647;#DCM=0.29,0.37,-0.88,-0.05,0.93,0.37,0.96,-0.06,0.29,339884;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,277215;
36987;-1.2322605212027404;0.04424038977737077;0.7637956476159647;#DCM=0.29,0.37,-0.88,-0.05,0.93,0.37,0.96,-0.06,0.29,339884;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,277256;
37008;-1.2322605212027404;-0.47717640403016964;0.7637956476159647;#DCM=0.29,0.37,-0.88,-0.05,0.93,0.37,0.96,-0.06,0.29,339884;#DCM=-0.41,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.41,277297;
37028;-1.2322605212027404;-0.47717640403016964;0.7637956476159647;#DCM=0.29,0.37,-0.88,-0.05,0.93,0.37,0.96,-0.06,0.29,339884;#DCM=-0.41,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.41,277338;
37048;-1.7598078850777412;-0.47717640403016964;0.5335958842553281;#DCM=0.29,0.37,-0.88,-0.05,0.93,0.37,0.96,-0.07,0.29,339924;#DCM=-0.41,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.41,277338;
37059;-1.7598078850777412;-0.47717640403016964;0.5335958842553281;#DCM=0.29,0.37,-0.88,-0.05,0.93,0.37,0.96,-0.07,0.29,339945;#DCM=-0.41,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.41,277338;
37079;-1.2322605212027404;-0.47717640403016964;0.7637956476159647;#DCM=0.29,0.37,-0.88,-0.05,0.93,0.37,0.96,-0.06,0.29,339986;#DCM=-0.41,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.41,277338;
37100;-1.2322605212027404;-0.9968249316337683;0.7637956476159647;#DCM=0.29,0.37,-0.88,-0.05,0.93,0.37,0.96,-0.06,0.28,340027;#DCM=-0.41,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.41,277338;
37120;-1.2322605212027404;-0.9968249316337683;0.7637956476159647;#DCM=0.29,0.37,-0.88,-0.05,0.93,0.37,0.96,-0.06,0.28,340068;#DCM=-0.41,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.41,277338;
37141;-1.2322605212027404;-0.9968249316337683;0.7637956476159647;#DCM=0.29,0.37,-0.88,-0.05,0.93,0.37,0.96,-0.06,0.28,340068;#DCM=-0.41,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.41,277379;
37161;-1.2322605212027404;-0.9968249316337683;0.7637956476159647;#DCM=0.29,0.37,-0.88,-0.05,0.93,0.37,0.96,-0.06,0.28,340068;#DCM=-0.41,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.41,277420;
37181;-1.2322605212027404;-0.47540813782622793;0.7637956476159647;#DCM=0.29,0.37,-0.88,-0.05,0.93,0.37,0.96,-0.06,0.28,340068;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,277460;
37192;-1.2322605212027404;-0.47540813782622793;0.7637956476159647;#DCM=0.29,0.37,-0.88,-0.05,0.93,0.37,0.96,-0.06,0.28,340068;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,277481;
37212;-1.2322605212027404;0.04424038977737077;0.7637956476159647;#DCM=0.29,0.37,-0.88,-0.05,0.93,0.37,0.96,-0.06,0.29,340109;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,277481;
37233;-1.2322605212027404;0.04424038977737077;0.7637956476159647;#DCM=0.29,0.37,-0.88,-0.05,0.93,0.37,0.96,-0.06,0.29,340150;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,277481;
37253;-1.7598078850777412;0.04424038977737077;0.5335958842553281;#DCM=0.29,0.37,-0.88,-0.05,0.93,0.37,0.96,-0.07,0.29,340191;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,277481;
37274;-1.2322605212027404;0.04424038977737077;0.7637956476159647;#DCM=0.29,0.37,-0.88,-0.05,0.93,0.37,0.96,-0.06,0.29,340232;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,277481;
37294;-1.2322605212027404;0.04424038977737077;0.7637956476159647;#DCM=0.29,0.37,-0.88,-0.05,0.93,0.37,0.96,-0.06,0.29,340232;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,277522;
37315;-1.2322605212027404;0.04424038977737077;0.7637956476159647;#DCM=0.29,0.37,-0.88,-0.05,0.93,0.37,0.96,-0.06,0.29,340232;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,277563;
37335;-1.2322605212027404;0.04424038977737077;0.7637956476159647;#DCM=0.29,0.37,-0.88,-0.05,0.93,0.37,0.96,-0.06,0.29,340232;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,277604;
37356;-1.2322605212027404;0.04424038977737077;0.7637956476159647;#DCM=0.29,0.37,-0.88,-0.05,0.93,0.37,0.96,-0.06,0.29,340232;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,277645;
37376;-1.2322605212027404;0.04424038977737077;0.7637956476159647;#DCM=0.29,0.37,-0.88,-0.05,0.93,0.37,0.96,-0.06,0.29,340232;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,277686;
37397;-1.2322605212027404;0.04424038977737077;0.7637956476159647;#DCM=0.29,0.37,-0.88,-0.05,0.93,0.37,0.96,-0.06,0.29,340273;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,277686;
37417;-1.2322605212027404;0.04424038977737077;0.7637956476159647;#DCM=0.29,0.37,-0.88,-0.05,0.93,0.37,0.96,-0.06,0.29,340314;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,277686;
37438;-1.2322605212027404;0.04424038977737077;0.7637956476159647;#DCM=0.29,0.37,-0.88,-0.05,0.93,0.37,0.96,-0.06,0.29,340355;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,277686;
37458;-1.2322605212027404;-0.02925641403053682;0.7637956476159647;#DCM=0.29,0.37,-0.88,-0.05,0.93,0.38,0.96,-0.06,0.29,340396;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,277686;
37479;-1.2322605212027404;-0.02925641403053682;0.7637956476159647;#DCM=0.29,0.37,-0.88,-0.05,0.93,0.38,0.96,-0.06,0.29,340396;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,277727;
37499;-1.2322605212027404;-0.02925641403053682;0.7637956476159647;#DCM=0.29,0.37,-0.88,-0.05,0.93,0.38,0.96,-0.06,0.29,340396;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,277768;
37520;-1.2322605212027404;-0.02925641403053682;0.7637956476159647;#DCM=0.29,0.37,-0.88,-0.05,0.93,0.38,0.96,-0.06,0.29,340396;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,277809;
37540;-1.2322605212027404;-0.02925641403053682;0.7637956476159647;#DCM=0.29,0.37,-0.88,-0.05,0.93,0.38,0.96,-0.06,0.29,340396;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,277850;
37560;-0.9398929724350079;-0.02925641403053682;0.07129513195647645;#DCM=0.29,0.38,-0.88,-0.05,0.92,0.38,0.96,-0.06,0.29,340436;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,277850;
37571;-1.467339171877734;-0.02925641403053682;-0.15990063404817698;#DCM=0.29,0.38,-0.88,-0.05,0.92,0.38,0.96,-0.07,0.29,340457;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,277850;
37591;-1.467339171877734;-0.02925641403053682;-0.15990063404817698;#DCM=0.29,0.38,-0.88,-0.05,0.92,0.38,0.96,-0.07,0.29,340498;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,277850;
37612;-0.9398929724350079;-0.02925641403053682;0.07129513195647645;#DCM=0.29,0.38,-0.88,-0.05,0.92,0.38,0.96,-0.06,0.29,340539;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,277850;
37632;-0.9398929724350079;-0.02925641403053682;0.07129513195647645;#DCM=0.29,0.38,-0.88,-0.05,0.92,0.38,0.96,-0.06,0.29,340580;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,277850;
37653;-0.9398929724350079;-0.02925641403053682;0.07129513195647645;#DCM=0.29,0.38,-0.88,-0.05,0.92,0.38,0.96,-0.06,0.29,340580;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,277891;
37673;-0.9398929724350079;-0.02925641403053682;0.07129513195647645;#DCM=0.29,0.38,-0.88,-0.05,0.92,0.38,0.96,-0.06,0.29,340580;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,277932;
37693;-0.9398929724350079;-0.02925641403053682;0.07129513195647645;#DCM=0.29,0.38,-0.88,-0.05,0.92,0.38,0.96,-0.06,0.29,340580;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,277972;
37704;-0.9398929724350079;-0.02925641403053682;0.07129513195647645;#DCM=0.29,0.38,-0.88,-0.05,0.92,0.38,0.96,-0.06,0.29,340580;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,277993;
37724;-0.9398929724350079;-0.02925641403053682;0.07129513195647645;#DCM=0.29,0.38,-0.88,-0.05,0.92,0.38,0.96,-0.06,0.29,340621;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,277993;
37745;-0.9398929724350079;-0.02925641403053682;0.07129513195647645;#DCM=0.29,0.38,-0.88,-0.05,0.92,0.38,0.96,-0.06,0.29,340621;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,278034;
37765;-0.9398929724350079;-0.02925641403053682;0.07129513195647645;#DCM=0.29,0.38,-0.88,-0.05,0.92,0.38,0.96,-0.06,0.29,340621;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,278075;
37786;-0.9398929724350079;-0.02925641403053682;0.07129513195647645;#DCM=0.29,0.38,-0.88,-0.05,0.92,0.38,0.96,-0.06,0.29,340621;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,278116;
37806;-0.9398929724350079;-0.02925641403053682;0.07129513195647645;#DCM=0.29,0.38,-0.88,-0.05,0.92,0.38,0.96,-0.06,0.29,340621;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,278157;
37827;-0.9398929724350079;-0.02925641403053682;0.07129513195647645;#DCM=0.29,0.38,-0.88,-0.05,0.92,0.38,0.96,-0.06,0.29,340662;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,278157;
37847;-0.9398929724350079;-0.02925641403053682;0.07129513195647645;#DCM=0.29,0.38,-0.88,-0.05,0.92,0.38,0.96,-0.06,0.29,340662;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,278198;
37868;-0.9398929724350079;-0.02925641403053682;0.07129513195647645;#DCM=0.29,0.38,-0.88,-0.05,0.92,0.38,0.96,-0.06,0.29,340703;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,278198;
37888;-0.9398929724350079;-0.02925641403053682;0.07129513195647645;#DCM=0.29,0.38,-0.88,-0.05,0.92,0.38,0.96,-0.06,0.29,340703;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,278239;
37909;-0.9398929724350079;-0.02925641403053682;0.07129513195647645;#DCM=0.29,0.38,-0.88,-0.05,0.92,0.38,0.96,-0.06,0.29,340744;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,278239;
37929;-0.9398929724350079;-0.5506732078380773;0.07129513195647645;#DCM=0.29,0.38,-0.88,-0.05,0.92,0.38,0.96,-0.06,0.29,340744;#DCM=-0.41,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.41,278280;
37950;-0.9398929724350079;-0.5506732078380773;0.07129513195647645;#DCM=0.29,0.38,-0.88,-0.05,0.92,0.38,0.96,-0.06,0.29,340744;#DCM=-0.41,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.41,278321;
37970;-0.9398929724350079;-0.5506732078380773;0.07129513195647645;#DCM=0.29,0.38,-0.88,-0.05,0.92,0.38,0.96,-0.06,0.29,340785;#DCM=-0.41,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.41,278321;
37991;-0.9398929724350079;-0.5506732078380773;0.07129513195647645;#DCM=0.29,0.38,-0.88,-0.05,0.92,0.38,0.96,-0.06,0.29,340826;#DCM=-0.41,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.41,278321;
38011;-0.9398929724350079;-0.02925641403053682;0.07129513195647645;#DCM=0.29,0.38,-0.88,-0.05,0.92,0.38,0.96,-0.06,0.29,340826;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,278362;
38032;-0.9398929724350079;-0.02925641403053682;0.07129513195647645;#DCM=0.29,0.38,-0.88,-0.05,0.92,0.38,0.96,-0.06,0.29,340826;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,278403;
38052;-0.9398929724350079;-0.02925641403053682;0.07129513195647645;#DCM=0.29,0.38,-0.88,-0.05,0.92,0.38,0.96,-0.06,0.29,340867;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,278403;
38073;-0.9398929724350079;-0.02066872828581245;0.07129513195647645;#DCM=0.29,0.38,-0.88,-0.06,0.92,0.38,0.96,-0.06,0.29,340908;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,278403;
38093;-0.9398929724350079;-0.02066872828581245;0.07129513195647645;#DCM=0.29,0.38,-0.88,-0.06,0.92,0.38,0.96,-0.06,0.29,340908;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,278444;
38113;-0.9398929724350079;-0.02066872828581245;0.07129513195647645;#DCM=0.29,0.38,-0.88,-0.06,0.92,0.38,0.96,-0.06,0.29,340908;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,278484;
38133;-0.9398929724350079;-0.02066872828581245;0.07129513195647645;#DCM=0.29,0.38,-0.88,-0.06,0.92,0.38,0.96,-0.06,0.29,340948;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,278484;
38144;-0.9398929724350079;-0.02066872828581245;0.07129513195647645;#DCM=0.29,0.38,-0.88,-0.06,0.92,0.38,0.96,-0.06,0.29,340948;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,278505;
38154;-0.9398929724350079;-0.02925641403053682;0.07129513195647645;#DCM=0.29,0.38,-0.88,-0.05,0.92,0.38,0.96,-0.06,0.29,340969;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,278505;
38175;-0.9398929724350079;-0.02925641403053682;0.07129513195647645;#DCM=0.29,0.38,-0.88,-0.05,0.92,0.38,0.96,-0.06,0.29,340969;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,278546;
38195;-0.9398929724350079;-0.02925641403053682;0.07129513195647645;#DCM=0.29,0.38,-0.88,-0.05,0.92,0.38,0.96,-0.06,0.29,341010;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,278546;
38216;-0.9398929724350079;-0.02925641403053682;0.07129513195647645;#DCM=0.29,0.38,-0.88,-0.05,0.92,0.38,0.96,-0.06,0.29,341051;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,278546;
38236;-0.9398929724350079;-0.02925641403053682;0.07129513195647645;#DCM=0.29,0.38,-0.88,-0.05,0.92,0.38,0.96,-0.06,0.29,341051;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,278587;
38257;-0.9398929724350079;-0.02925641403053682;0.07129513195647645;#DCM=0.29,0.38,-0.88,-0.05,0.92,0.38,0.96,-0.06,0.29,341092;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,278587;
38277;-0.9398929724350079;-0.02925641403053682;0.07129513195647645;#DCM=0.29,0.38,-0.88,-0.05,0.92,0.38,0.96,-0.06,0.29,341092;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,278628;
38298;-0.9398929724350079;-0.02925641403053682;0.07129513195647645;#DCM=0.29,0.38,-0.88,-0.05,0.92,0.38,0.96,-0.06,0.29,341133;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,278628;
38318;-0.9398929724350079;-0.02925641403053682;0.07129513195647645;#DCM=0.29,0.38,-0.88,-0.05,0.92,0.38,0.96,-0.06,0.29,341133;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,278669;
38339;-0.9398929724350079;-0.02925641403053682;0.07129513195647645;#DCM=0.29,0.38,-0.88,-0.05,0.92,0.38,0.96,-0.06,0.29,341174;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,278669;
38359;-0.9398929724350079;-0.02925641403053682;0.07129513195647645;#DCM=0.29,0.38,-0.88,-0.05,0.92,0.38,0.96,-0.06,0.29,341174;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,278710;
38380;-0.9398929724350079;-0.02925641403053682;0.07129513195647645;#DCM=0.29,0.38,-0.88,-0.05,0.92,0.38,0.96,-0.06,0.29,341215;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,278710;
38400;-0.9398929724350079;-0.02925641403053682;0.07129513195647645;#DCM=0.29,0.38,-0.88,-0.05,0.92,0.38,0.96,-0.06,0.29,341215;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,278751;
38421;-0.9398929724350079;-0.02925641403053682;0.07129513195647645;#DCM=0.29,0.38,-0.88,-0.05,0.92,0.38,0.96,-0.06,0.29,341256;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,278751;
38441;-0.9398929724350079;-0.02925641403053682;0.07129513195647645;#DCM=0.29,0.38,-0.88,-0.05,0.92,0.38,0.96,-0.06,0.29,341256;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,278792;
38462;-0.9398929724350079;-0.09066612412492478;0.07129513195647645;#DCM=0.29,0.38,-0.88,-0.05,0.92,0.38,0.95,-0.06,0.29,341297;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,278792;
38482;-0.9398929724350079;-0.09066612412492478;0.07129513195647645;#DCM=0.29,0.38,-0.88,-0.05,0.92,0.38,0.95,-0.06,0.29,341297;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,278833;
38503;-0.9398929724350079;-0.08192050637693807;0.07129513195647645;#DCM=0.29,0.38,-0.88,-0.06,0.92,0.38,0.95,-0.06,0.29,341338;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,278833;
38523;-0.9398929724350079;-0.6033373001844785;0.07129513195647645;#DCM=0.29,0.38,-0.88,-0.06,0.92,0.38,0.95,-0.06,0.29,341338;#DCM=-0.41,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.41,278874;
38544;-0.9398929724350079;-0.5779023255786518;0.07129513195647645;#DCM=0.30,0.38,-0.88,-0.06,0.92,0.38,0.95,-0.06,0.29,341379;#DCM=-0.41,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.41,278874;
38564;-0.9398929724350079;-0.056485531771111486;0.07129513195647645;#DCM=0.30,0.38,-0.88,-0.06,0.92,0.38,0.95,-0.06,0.29,341379;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,278915;
38585;-0.9398929724350079;-0.056485531771111486;0.07129513195647645;#DCM=0.30,0.38,-0.88,-0.06,0.92,0.38,0.95,-0.06,0.29,341420;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,278915;
38605;-0.9398929724350079;-0.056485531771111486;0.07129513195647645;#DCM=0.30,0.38,-0.88,-0.06,0.92,0.38,0.95,-0.06,0.29,341420;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,278956;
38625;-0.9398929724350079;-0.056485531771111486;0.07129513195647645;#DCM=0.30,0.38,-0.88,-0.06,0.92,0.38,0.95,-0.06,0.29,341420;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,278996;
38636;-0.9398929724350079;-0.056485531771111486;0.07129513195647645;#DCM=0.30,0.38,-0.88,-0.06,0.92,0.38,0.95,-0.06,0.29,341420;#DCM=-0.42,0.05,0.91,-0.01,-1.00,0.05,0.91,0.01,0.42,279017;
